epoch,train_loss,val_loss,map50
1,9.580650563405747,6.036365839151236,
2,6.501015838048633,5.5591654777526855,
3,5.975128302703032,5.394848248897454,
4,5.728812204824911,5.280257750780154,
5,5.571999936490445,5.218263329603733,
6,5.435188403921238,5.191331493548858,
7,5.316223448307818,5.12977078022101,
8,5.271527065733685,5.068171996336717,
9,5.221339905123913,5.007422098746667,
10,5.1542041136030985,5.006431952500955,0.04370925514922419
11,5.155298824015731,5.320229732073271,
12,5.080367729010269,5.286988765765459,
13,4.974442644008798,5.161998754892593,
14,4.918323527892124,4.942971819486374,
15,4.844782997742583,4.925701492871994,
16,4.751111433772967,5.053311925667983,
17,4.711256675278358,4.850823035606971,
18,4.665574977756927,4.998170473636725,
19,4.58606177775556,4.678669226475251,
20,4.524963400999091,4.576500840676137,0.05734167121181599
21,4.497015686108799,4.689056579883282,
22,4.446725651104018,4.640323498310187,
23,4.398937434303254,4.482366338754312,
24,4.321040027390116,4.62765476336846,
25,4.281856404308186,4.468892262532161,
26,4.242028977419879,4.352573300019289,
27,4.216349630282192,4.459468542001186,
28,4.168287114286975,4.331718912491431,
29,4.120306039869095,4.2830780408321285,
30,4.0722225145023305,4.487330525349348,0.06878028551534499
31,4.044576008807739,4.137492277683356,
32,3.995979945171754,4.175340300951248,
33,3.973093164473427,4.2943867811789875,
34,3.9499992099968164,4.156227866808574,
35,3.908820714729633,4.1065814556219635,
36,3.896718929172943,4.049966610394991,
37,3.840572313912587,4.058257695956108,
38,3.8211630486153267,4.04041047890981,
39,3.790960688388486,4.03311684804085,
40,3.753587481598136,3.9671304531586475,0.10161502377449097
41,3.7508409621632697,5.18224001236451,
42,3.7160653248716966,4.071576084846106,
43,3.6813878009678316,3.8782513325030985,
44,3.646430800780366,3.8479877649209437,
45,3.619593396610275,3.8330049575903478,
46,3.602699578959049,3.8532110208120103,
47,3.5873665441417324,3.8684515250034823,
48,3.5527201159120065,3.793836529438312,
49,3.524511189994665,3.703591456780067,
